ts,machine_id,spindle_speed_rpm,vibration_g,temperature_c,tool_wear_pct,is_running,defect_flag
2025-08-18 01:23:19.992668,1,0,0.19519073,36.192127,41.886143,0,0
2025-08-18 01:23:49.992668,1,0,0.26850063,39.74478,32.82232,0,0
2025-08-18 01:24:19.992668,1,0,0.28877527,42.592747,20.67359,0,0
2025-08-18 01:24:49.992668,1,0,0.21422258,34.812702,34.74696,0,0
2025-08-18 01:25:19.992668,1,0,0.24249004,40.72263,30.888794,0,0
2025-08-18 01:25:49.992668,1,0,0.26150116,39.74587,35.008915,0,0
2025-08-18 01:26:19.992668,1,0,0.27472055,40.09143,29.73695,0,0
2025-08-18 01:26:49.992668,1,0,0.2881451,38.530476,33.74883,0,0
2025-08-18 01:27:19.992668,1,0,0.16107957,40.048374,34.945698,0,0
2025-08-18 01:27:49.992668,1,0,0.19163495,34.66952,28.673252,0,0
2025-08-18 01:28:19.992668,1,0,0.17268968,41.419437,30.720562,0,0
2025-08-18 01:28:49.992668,1,0,0.31196645,40.537342,29.880085,0,0
2025-08-18 01:29:19.992668,1,0,0.20297873,42.991177,39.877823,0,0
2025-08-18 01:29:49.992668,1,0,0.24354969,42.398834,33.42751,0,0
2025-08-18 01:30:19.992668,1,0,0.34486634,39.251892,28.43181,0,0
2025-08-18 01:30:49.992668,1,0,0.24631509,38.819363,37.673306,0,0
2025-08-18 01:31:19.992668,1,0,0.33559307,44.30293,35.67675,0,0
2025-08-18 01:31:49.992668,1,0,0.18355902,38.793755,33.878403,0,0
2025-08-18 01:32:19.992668,1,0,0.3300746,45.233753,38.558098,0,0
2025-08-18 01:32:49.992668,1,0,0.16488051,44.98328,41.323807,0,0
2025-08-18 01:33:19.992668,1,0,0.2550832,37.577225,33.14752,0,0
2025-08-18 01:33:49.992668,1,0,0.27034524,37.89475,25.681911,0,0
2025-08-18 01:34:19.992668,1,0,0.123650745,40.441895,30.868362,0,0
2025-08-18 01:34:49.992668,1,0,0.21948764,41.139847,35.726646,0,0
2025-08-18 01:35:19.992668,1,0,0.30916363,48.806217,29.137167,0,0
2025-08-18 01:35:49.992668,1,0,0.24046205,42.759247,30.71239,0,0
2025-08-18 01:36:19.992668,1,0,0.12947097,36.996056,29.671793,0,0
2025-08-18 01:36:49.992668,1,0,0.26636127,38.51411,31.848927,0,0
2025-08-18 01:37:19.992668,1,0,0.16796291,42.682697,30.457077,0,0
2025-08-18 01:37:49.992668,1,0,0.23422821,35.481735,39.644566,0,0
2025-08-18 01:38:19.992668,1,0,0.24319646,46.19266,35.085117,0,0
2025-08-18 01:38:49.992668,1,0,0.24981554,39.965065,35.49819,0,0
2025-08-18 01:39:19.992668,1,0,0.28255254,33.62802,36.368675,0,0
2025-08-18 01:39:49.992668,1,0,0.17386045,45.43449,37.896835,0,0
2025-08-18 01:40:19.992668,1,0,0.28408372,33.347225,28.465658,0,0
2025-08-18 01:40:49.992668,1,0,0.30834496,36.097897,33.23278,0,0
2025-08-18 01:41:19.992668,1,0,0.32943657,43.605797,34.35644,0,0
2025-08-18 01:41:49.992668,1,0,0.12806825,42.142708,32.204426,0,0
2025-08-18 01:42:19.992668,1,0,0.3065188,36.70325,37.755585,0,0
2025-08-18 01:42:49.992668,1,0,0.12031934,37.906513,37.009354,0,0
2025-08-18 01:43:19.992668,1,0,0.29424015,44.617428,42.186398,0,0
2025-08-18 01:43:49.992668,1,0,0.11878113,38.356556,35.640022,0,0
2025-08-18 01:44:19.992668,1,0,0.113650665,37.408062,33.697693,0,0
2025-08-18 01:44:49.992668,1,0,0.20040354,38.243134,27.21272,0,0
2025-08-18 01:45:19.992668,1,0,0.21348774,37.48778,23.801865,0,0
2025-08-18 01:45:49.992668,1,0,0.21246962,38.787964,33.46686,0,0
2025-08-18 01:46:19.992668,1,0,0.33012244,39.992893,31.624228,0,0
2025-08-18 01:46:49.992668,1,0,0.3912992,41.505962,31.576693,0,0
2025-08-18 01:47:19.992668,1,0,0.19234128,35.513374,34.28672,0,0
2025-08-18 01:47:49.992668,1,0,0.18089072,38.73082,35.81791,0,0
2025-08-18 01:48:19.992668,1,0,0.39607978,41.15791,28.470942,0,0
2025-08-18 01:48:49.992668,1,0,0.11226539,42.39516,33.95252,0,0
2025-08-18 01:49:19.992668,1,0,0.24034776,45.613224,30.1057,0,0
2025-08-18 01:49:49.992668,1,0,0.25095496,39.07733,36.580086,0,0
2025-08-18 01:50:19.992668,1,0,0.25810483,47.589783,29.398106,0,0
2025-08-18 01:50:49.992668,1,0,0.20891109,42.85828,30.431208,0,0
2025-08-18 01:51:19.992668,1,0,0.18025802,40.067017,42.83976,0,0
2025-08-18 01:51:49.992668,1,0,0.31801492,41.86376,39.24631,0,0
2025-08-18 01:52:19.992668,1,0,0.15003553,45.80008,35.66173,0,0
2025-08-18 01:52:49.992668,1,0,0.09128027,39.863495,30.457575,0,0
2025-08-18 01:53:19.992668,1,0,0.30688363,41.227196,37.717068,0,0
2025-08-18 01:53:49.992668,1,0,0.20174819,36.416386,30.223549,0,0
2025-08-18 01:54:19.992668,1,0,0.20560005,39.097523,26.253323,0,0
2025-08-18 01:54:49.992668,1,0,0.2462002,40.630737,42.85203,0,0
2025-08-18 01:55:19.992668,1,0,0.37361902,38.10018,33.912033,0,0
2025-08-18 01:55:49.992668,1,0,0.15463789,40.048363,35.552296,0,0
2025-08-18 01:56:19.992668,1,0,0.18288252,37.877342,31.707834,0,0
2025-08-18 01:56:49.992668,1,0,0.2170807,41.624332,29.015232,0,0
2025-08-18 01:57:19.992668,1,0,0.1987452,42.840424,34.682755,0,0
2025-08-18 01:57:49.992668,1,0,0.29577005,41.787792,33.07765,0,0
2025-08-18 01:58:19.992668,1,0,0.17161074,37.421158,29.960846,0,0
2025-08-18 01:58:49.992668,1,0,0.2974027,39.64828,38.08341,0,0
2025-08-18 01:59:19.992668,1,0,0.19208735,43.206375,27.989645,0,0
2025-08-18 01:59:49.992668,1,0,0.21036063,29.957348,32.375507,0,0
2025-08-18 02:00:19.992668,1,0,0.26845264,41.29706,30.839685,0,0
2025-08-18 02:00:49.992668,1,0,0.16730113,39.176067,29.029022,0,0
2025-08-18 02:01:19.992668,1,0,0.25156614,37.65294,38.697372,0,0
2025-08-18 02:01:49.992668,1,0,0.22704062,43.45146,33.183342,0,0
2025-08-18 02:02:19.992668,1,0,0.22457679,38.71306,39.26135,0,0
2025-08-18 02:02:49.992668,1,0,0.3042283,44.938988,39.47976,0,0
2025-08-18 02:03:19.992668,1,0,0.10061812,38.896645,37.95612,0,0
2025-08-18 02:03:49.992668,1,0,0.16848506,35.184547,30.317427,0,0
2025-08-18 02:04:19.992668,1,0,0.14987147,40.283585,43.47985,0,0
2025-08-18 02:04:49.992668,1,0,0.2503169,38.22567,38.302494,0,0
2025-08-18 02:05:19.992668,1,0,0.26234755,43.350044,35.61583,0,0
2025-08-18 02:05:49.992668,1,0,0.26840445,40.37042,30.688122,0,0
2025-08-18 02:06:19.992668,1,0,0.4055286,39.82471,38.593327,0,0
2025-08-18 02:06:49.992668,1,0,0.23503731,45.864132,33.010212,0,0
2025-08-18 02:07:19.992668,1,0,0.21941264,45.736015,40.287563,0,0
2025-08-18 02:07:49.992668,1,0,0.27397564,40.789738,30.880714,0,0
2025-08-18 02:08:19.992668,1,0,0.38673657,36.053677,41.020435,0,0
2025-08-18 02:08:49.992668,1,0,0.281307,37.494526,28.845621,0,0
2025-08-18 02:09:19.992668,1,0,0.1310112,35.792892,44.93464,0,0
2025-08-18 02:09:49.992668,1,0,0.32962322,38.26534,40.048504,0,0
2025-08-18 02:10:19.992668,1,0,0.32513273,38.107464,32.995785,0,0
2025-08-18 02:10:49.992668,1,0,0.22765175,39.989483,32.412872,0,0
2025-08-18 02:11:19.992668,1,0,0.18282467,42.144238,33.322453,0,0
2025-08-18 02:11:49.992668,1,0,0.29742497,44.256756,41.789158,0,0
2025-08-18 02:12:19.992668,1,0,0.3572325,40.874138,34.657948,0,0
2025-08-18 02:12:49.992668,1,0,0.2850259,40.97664,45.719604,0,0
2025-08-18 02:13:19.992668,1,0,0.05,46.146126,26.375515,0,0
2025-08-18 02:13:49.992668,1,0,0.25859886,38.707546,32.845528,0,0
2025-08-18 02:14:19.992668,1,0,0.27544546,36.529175,36.121452,0,0
2025-08-18 02:14:49.992668,1,0,0.24551883,40.759026,31.453897,0,0
2025-08-18 02:15:19.992668,1,0,0.20942275,44.816067,40.634563,0,0
2025-08-18 02:15:49.992668,1,0,0.23055376,42.591614,32.575275,0,0
2025-08-18 02:16:19.992668,1,0,0.09588361,42.299164,32.45136,0,0
2025-08-18 02:16:49.992668,1,0,0.119621344,41.668926,24.978527,0,0
2025-08-18 02:17:19.992668,1,0,0.31156522,42.903385,36.521748,0,0
2025-08-18 02:17:49.992668,1,0,0.21407971,42.02091,20.602732,0,0
2025-08-18 02:18:19.992668,1,0,0.3378557,45.85932,37.96752,0,0
2025-08-18 02:18:49.992668,1,0,0.28885728,44.82614,26.769299,0,0
2025-08-18 02:19:19.992668,1,0,0.3032759,44.81686,24.134989,0,0
2025-08-18 02:19:49.992668,1,0,0.3200232,44.02607,40.424118,0,0
2025-08-18 02:20:19.992668,1,0,0.18826322,42.402107,44.84387,0,0
2025-08-18 02:20:49.992668,1,0,0.17526767,44.442657,26.988684,0,0
2025-08-18 02:21:19.992668,1,0,0.29279765,39.07312,24.027681,0,0
2025-08-18 02:21:49.992668,1,0,0.14883319,40.16926,43.400257,0,0
2025-08-18 02:22:19.992668,1,0,0.26596057,35.618496,40.51285,0,0
2025-08-18 02:22:49.992668,1,0,0.24479195,48.168846,26.248951,0,0
2025-08-18 02:23:19.992668,1,0,0.29957306,39.339947,33.925465,0,0
2025-08-18 02:23:49.992668,1,0,0.1493584,42.637417,34.34585,0,0
2025-08-18 02:24:19.992668,1,0,0.3369963,32.897568,36.337307,0,0
2025-08-18 02:24:49.992668,1,0,0.10040779,37.24839,30.05215,0,0
2025-08-18 02:25:19.992668,1,0,0.3616817,45.259583,32.748642,0,0
2025-08-18 02:25:49.992668,1,0,0.2879234,42.088196,32.25275,0,0
2025-08-18 02:26:19.992668,1,0,0.21977161,38.56648,34.357323,0,0
2025-08-18 02:26:49.992668,1,0,0.29640582,40.273903,41.265244,0,0
2025-08-18 02:27:19.992668,1,0,0.25560707,39.776962,33.66355,0,0
2025-08-18 02:27:49.992668,1,0,0.19278012,37.91747,36.644238,0,0
2025-08-18 02:28:19.992668,1,0,0.29218292,30.33695,36.570255,0,0
2025-08-18 02:28:49.992668,1,0,0.20988245,40.01611,32.24825,0,0
2025-08-18 02:29:19.992668,1,0,0.37253138,44.099167,30.90953,0,0
2025-08-18 02:29:49.992668,1,0,0.31298184,42.793346,31.581291,0,0
2025-08-18 02:30:19.992668,1,0,0.1618813,43.503227,30.728941,0,0
2025-08-18 02:30:49.992668,1,0,0.22699535,36.908783,28.664465,0,0
2025-08-18 02:31:19.992668,1,0,0.4091056,45.69366,34.041058,0,0
2025-08-18 02:31:49.992668,1,0,0.21882555,42.06103,40.5454,0,0
2025-08-18 02:32:19.992668,1,0,0.09868609,43.561234,29.792122,0,0
2025-08-18 02:32:49.992668,1,0,0.18932147,38.663345,31.782228,0,0
2025-08-18 02:33:19.992668,1,0,0.3009336,40.129093,38.056313,0,0
2025-08-18 02:33:49.992668,1,0,0.09150051,38.66977,46.757317,0,0
2025-08-18 02:34:19.992668,1,0,0.2040328,39.75432,39.58393,0,0
2025-08-18 02:34:49.992668,1,0,0.2312802,42.590714,34.179916,0,0
2025-08-18 02:35:19.992668,1,0,0.28956997,40.418957,34.959053,0,0
2025-08-18 02:35:49.992668,1,0,0.26132256,45.02058,39.020344,0,0
2025-08-18 02:36:19.992668,1,0,0.19131655,36.188915,40.41335,0,0
2025-08-18 02:36:49.992668,1,0,0.13979389,45.100403,43.341183,0,0
2025-08-18 02:37:19.992668,1,0,0.25682274,36.656403,25.949808,0,0
2025-08-18 02:37:49.992668,1,0,0.41214418,46.179752,29.044573,0,0
2025-08-18 02:38:19.992668,1,0,0.2493012,39.82781,34.39778,0,0
2025-08-18 02:38:49.992668,1,0,0.38114432,43.236156,38.698074,0,0
2025-08-18 02:39:19.992668,1,0,0.23446561,38.11555,41.08965,0,0
2025-08-18 02:39:49.992668,1,0,0.27546984,40.864754,31.953556,0,0
2025-08-18 02:40:19.992668,1,0,0.18800668,42.064617,32.445656,0,0
2025-08-18 02:40:49.992668,1,0,0.23495176,38.941944,31.562998,0,0
2025-08-18 02:41:19.992668,1,0,0.19441748,39.647034,34.74478,0,0
2025-08-18 02:41:49.992668,1,0,0.17520906,39.33079,40.624302,0,0
2025-08-18 02:42:19.992668,1,0,0.33299688,42.157505,43.774456,0,0
2025-08-18 02:42:49.992668,1,0,0.41841292,36.370564,38.45095,0,0
2025-08-18 02:43:19.992668,1,0,0.24670051,45.9509,34.74095,0,0
2025-08-18 02:43:49.992668,1,0,0.31669098,40.507736,33.06005,0,0
2025-08-18 02:44:19.992668,1,0,0.24467507,42.62197,35.079697,0,0
2025-08-18 02:44:49.992668,1,0,0.31983462,47.27858,37.09215,0,0
2025-08-18 02:45:19.992668,1,0,0.22752587,42.714886,33.56442,0,0
2025-08-18 02:45:49.992668,1,0,0.23606874,45.14255,43.12941,0,0
2025-08-18 02:46:19.992668,1,0,0.22358643,45.90075,34.503685,0,0
2025-08-18 02:46:49.992668,1,0,0.33718297,43.217564,34.355488,0,0
2025-08-18 02:47:19.992668,1,0,0.40136093,31.137253,31.496721,0,0
2025-08-18 02:47:49.992668,1,0,0.23753431,39.80354,28.08084,0,0
2025-08-18 02:48:19.992668,1,0,0.30631047,37.853462,40.318806,0,0
2025-08-18 02:48:49.992668,1,0,0.2896399,38.21019,34.04396,0,0
2025-08-18 02:49:19.992668,1,0,0.16412315,43.064907,41.8991,0,0
2025-08-18 02:49:49.992668,1,0,0.2466496,39.719013,31.094019,0,0
2025-08-18 02:50:19.992668,1,0,0.21396294,40.67178,24.990587,0,0
2025-08-18 02:50:49.992668,1,0,0.3672574,37.617813,28.468172,0,0
2025-08-18 02:51:19.992668,1,0,0.17177774,41.905987,34.14083,0,0
2025-08-18 02:51:49.992668,1,0,0.30618212,44.411297,32.912674,0,0
2025-08-18 02:52:19.992668,1,0,0.34723845,48.829144,38.357574,0,0
2025-08-18 02:52:49.992668,1,0,0.2995277,40.269356,33.38107,0,0
2025-08-18 02:53:19.992668,1,0,0.21288416,40.054142,40.794445,0,0
2025-08-18 02:53:49.992668,1,0,0.21701227,38.1961,31.025467,0,0
2025-08-18 02:54:19.992668,1,0,0.29113168,37.533504,28.308998,0,0
2025-08-18 02:54:49.992668,1,0,0.3190164,33.810963,42.000435,0,0
2025-08-18 02:55:19.992668,1,0,0.14838146,40.918404,33.59768,0,0
2025-08-18 02:55:49.992668,1,0,0.147739,39.139584,31.67056,0,0
2025-08-18 02:56:19.992668,1,0,0.16118489,43.114037,38.579994,0,0
2025-08-18 02:56:49.992668,1,0,0.18714398,44.495403,37.5731,0,0
2025-08-18 02:57:19.992668,1,0,0.15211463,38.819687,25.218893,0,0
2025-08-18 02:57:49.992668,1,0,0.3464094,40.436947,36.640064,0,0
2025-08-18 02:58:19.992668,1,0,0.32209656,39.06197,30.790888,0,0
2025-08-18 02:58:49.992668,1,0,0.29253325,41.3698,35.841614,0,0
2025-08-18 02:59:19.992668,1,0,0.23373468,43.848385,35.166824,0,0
2025-08-18 02:59:49.992668,1,0,0.20042908,37.356056,51.16176,0,0
2025-08-18 03:00:19.992668,1,0,0.29320192,41.14406,41.61037,0,0
2025-08-18 03:00:49.992668,1,0,0.31529775,36.824295,39.705334,0,0
2025-08-18 03:01:19.992668,1,0,0.23105915,34.374977,40.688633,0,0
2025-08-18 03:01:49.992668,1,0,0.22792676,34.883347,37.956852,0,0
2025-08-18 03:02:19.992668,1,0,0.2555416,42.34608,30.236557,0,0
2025-08-18 03:02:49.992668,1,0,0.17826667,30.906418,37.365795,0,0
2025-08-18 03:03:19.992668,1,0,0.108672105,39.020393,28.94597,0,0
2025-08-18 03:03:49.992668,1,0,0.13757744,40.48715,28.659845,0,0
2025-08-18 03:04:19.992668,1,0,0.25241172,38.64702,36.276295,0,0
2025-08-18 03:04:49.992668,1,0,0.26273417,37.91284,35.81514,0,0
2025-08-18 03:05:19.992668,1,0,0.11277718,40.273506,38.75352,0,0
2025-08-18 03:05:49.992668,1,0,0.29529494,39.62802,31.167454,0,0
2025-08-18 03:06:19.992668,1,0,0.32539275,43.711544,33.54607,0,0
2025-08-18 03:06:49.992668,1,0,0.2975621,37.24112,29.710747,0,0
2025-08-18 03:07:19.992668,1,0,0.16546324,37.27093,38.621906,0,0
2025-08-18 03:07:49.992668,1,0,0.18430722,41.612553,33.567135,0,0
2025-08-18 03:08:19.992668,1,0,0.21961646,38.18296,34.670147,0,0
2025-08-18 03:08:49.992668,1,0,0.17264947,43.54469,32.13634,0,0
2025-08-18 03:09:19.992668,1,0,0.09796082,39.030872,33.000126,0,0
2025-08-18 03:09:49.992668,1,0,0.19486368,35.79341,36.68021,0,0
2025-08-18 03:10:19.992668,1,0,0.31702963,39.713978,43.49387,0,0
2025-08-18 03:10:49.992668,1,0,0.25212577,42.680775,32.14047,0,0
2025-08-18 03:11:19.992668,1,0,0.07689576,39.32352,36.32577,0,0
2025-08-18 03:11:49.992668,1,0,0.22117785,41.867596,38.98591,0,0
2025-08-18 03:12:19.992668,1,0,0.1290395,40.751884,38.897022,0,0
2025-08-18 03:12:49.992668,1,0,0.25180104,33.167313,34.238678,0,0
2025-08-18 03:13:19.992668,1,0,0.22018062,38.45165,45.4829,0,0
2025-08-18 03:13:49.992668,1,0,0.2946003,39.7348,35.2993,0,0
2025-08-18 03:14:19.992668,1,0,0.13052554,42.260254,35.365204,0,0
2025-08-18 03:14:49.992668,1,0,0.18035032,39.769432,27.212345,0,0
2025-08-18 03:15:19.992668,1,0,0.31304973,45.234585,46.89621,0,0
2025-08-18 03:15:49.992668,1,0,0.3239092,44.438583,34.204372,0,0
2025-08-18 03:16:19.992668,1,0,0.1408281,32.86301,38.228226,0,0
2025-08-18 03:16:49.992668,1,0,0.29887715,40.460796,32.155853,0,0
2025-08-18 03:17:19.992668,1,0,0.26760912,43.047813,32.86703,0,0
2025-08-18 03:17:49.992668,1,0,0.41213918,37.321175,28.636778,0,0
2025-08-18 03:18:19.992668,1,0,0.27973753,38.70563,24.289444,0,0
2025-08-18 03:18:49.992668,1,0,0.24736078,38.44791,41.844524,0,0
2025-08-18 03:19:19.992668,1,0,0.35527098,40.035587,29.991894,0,0
2025-08-18 03:19:49.992668,1,0,0.34470552,40.92656,35.94072,0,0
2025-08-18 03:20:19.992668,1,0,0.21260911,35.423286,29.130968,0,0
2025-08-18 03:20:49.992668,1,0,0.24922411,42.97494,33.10727,0,0
2025-08-18 03:21:19.992668,1,0,0.3454483,35.401947,29.264784,0,0
2025-08-18 03:21:49.992668,1,0,0.19200768,37.313362,29.197739,0,0
2025-08-18 03:22:19.992668,1,0,0.2622427,38.92479,28.78869,0,0
2025-08-18 03:22:49.992668,1,0,0.25412634,44.409042,36.809177,0,0
2025-08-18 03:23:19.992668,1,0,0.20284875,37.795567,27.923502,0,0
2025-08-18 03:23:49.992668,1,0,0.1529304,37.78733,33.635574,0,0
2025-08-18 03:24:19.992668,1,0,0.24565308,43.56768,38.26182,0,0
2025-08-18 03:24:49.992668,1,0,0.13369611,39.903915,39.379875,0,0
2025-08-18 03:25:19.992668,1,0,0.33459914,41.189102,35.780285,0,0
2025-08-18 03:25:49.992668,1,0,0.23001575,35.989643,34.062702,0,0
2025-08-18 03:26:19.992668,1,0,0.19583088,35.281033,29.674765,0,0
2025-08-18 03:26:49.992668,1,0,0.16320969,38.909313,31.737314,0,0
2025-08-18 03:27:19.992668,1,0,0.27539346,37.307022,31.756016,0,0
2025-08-18 03:27:49.992668,1,0,0.24647956,38.978462,34.874832,0,0
2025-08-18 03:28:19.992668,1,0,0.21659936,37.57705,32.991554,0,0
2025-08-18 03:28:49.992668,1,0,0.3377944,42.008312,47.146664,0,0
2025-08-18 03:29:19.992668,1,0,0.3167863,37.593185,32.43219,0,0
2025-08-18 03:29:49.992668,1,0,0.25870267,35.38361,38.194767,0,0
2025-08-18 03:30:19.992668,1,0,0.2572957,43.305214,37.421276,0,0
2025-08-18 03:30:49.992668,1,0,0.18115942,37.336433,38.524075,0,0
2025-08-18 03:31:19.992668,1,0,0.17247592,45.55612,32.878345,0,0
2025-08-18 03:31:49.992668,1,0,0.22313745,36.636395,37.988758,0,0
2025-08-18 03:32:19.992668,1,0,0.25861984,33.794872,35.42019,0,0
2025-08-18 03:32:49.992668,1,0,0.26750118,43.891747,26.149048,0,0
2025-08-18 03:33:19.992668,1,0,0.21745798,43.31116,33.05672,0,0
2025-08-18 03:33:49.992668,1,0,0.08577005,36.457493,33.77026,0,0
2025-08-18 03:34:19.992668,1,0,0.34193096,42.27936,30.787481,0,0
2025-08-18 03:34:49.992668,1,0,0.29568252,41.8858,38.484596,0,0
2025-08-18 03:35:19.992668,1,0,0.17606144,36.91091,32.570988,0,0
2025-08-18 03:35:49.992668,1,0,0.08593601,37.953068,28.340002,0,0
2025-08-18 03:36:19.992668,1,0,0.26873952,37.484497,31.28459,0,0
2025-08-18 03:36:49.992668,1,0,0.13001059,39.981853,31.144325,0,0
2025-08-18 03:37:19.992668,1,0,0.2073893,39.35466,42.71436,0,0
2025-08-18 03:37:49.992668,1,0,0.19870827,41.254566,32.20198,0,0
2025-08-18 03:38:19.992668,1,0,0.2077551,41.229057,32.02396,0,0
2025-08-18 03:38:49.992668,1,0,0.30631727,42.42646,43.051178,0,0
2025-08-18 03:39:19.992668,1,0,0.32220262,43.094963,27.970285,0,0
2025-08-18 03:39:49.992668,1,0,0.15948755,42.662148,40.08913,0,0
2025-08-18 03:40:19.992668,1,0,0.30214918,37.714718,33.522354,0,0
2025-08-18 03:40:49.992668,1,0,0.1916293,42.111168,30.494709,0,0
2025-08-18 03:41:19.992668,1,0,0.18507572,40.998158,28.361046,0,0
2025-08-18 03:41:49.992668,1,0,0.29617548,36.312946,37.77691,0,0
2025-08-18 03:42:19.992668,1,0,0.19719775,39.101456,28.854223,0,0
2025-08-18 03:42:49.992668,1,0,0.42611125,33.813465,27.304325,0,0
2025-08-18 03:43:19.992668,1,0,0.35593483,41.117943,35.871155,0,0
2025-08-18 03:43:49.992668,1,0,0.23164995,40.4496,35.096333,0,0
2025-08-18 03:44:19.992668,1,0,0.13148424,40.353123,26.685837,0,0
2025-08-18 03:44:49.992668,1,0,0.25824976,34.808483,38.81609,0,0
2025-08-18 03:45:19.992668,1,0,0.2603595,42.12823,34.347828,0,0
2025-08-18 03:45:49.992668,1,0,0.22227323,39.155056,38.26212,0,0
2025-08-18 03:46:19.992668,1,0,0.4007201,42.189457,42.01615,0,0
2025-08-18 03:46:49.992668,1,0,0.16987026,40.26088,32.398216,0,0
2025-08-18 03:47:19.992668,1,0,0.30633038,40.162155,35.690243,0,0
2025-08-18 03:47:49.992668,1,0,0.077332646,38.108265,41.56672,0,0
2025-08-18 03:48:19.992668,1,0,0.13787761,36.922104,38.104897,0,0
2025-08-18 03:48:49.992668,1,0,0.24027842,44.376045,42.766514,0,0
2025-08-18 03:49:19.992668,1,0,0.26663044,42.67403,34.052628,0,0
2025-08-18 03:49:49.992668,1,0,0.31567383,37.26547,36.789974,0,0
2025-08-18 03:50:19.992668,1,0,0.27373987,43.120174,29.986008,0,0
2025-08-18 03:50:49.992668,1,0,0.33849496,39.11125,41.12468,0,0
2025-08-18 03:51:19.992668,1,0,0.109571636,40.58022,35.38477,0,0
2025-08-18 03:51:49.992668,1,0,0.3358417,40.655834,30.971672,0,0
2025-08-18 03:52:19.992668,1,0,0.24708986,37.224747,32.84125,0,0
2025-08-18 03:52:49.992668,1,0,0.31021598,40.112568,38.129387,0,0
2025-08-18 03:53:19.992668,1,0,0.32698533,35.978535,33.499084,0,0
2025-08-18 03:53:49.992668,1,0,0.20606175,37.49377,26.48839,0,0
2025-08-18 03:54:19.992668,1,0,0.25980487,37.612087,36.063614,0,0
2025-08-18 03:54:49.992668,1,0,0.36363038,37.532993,24.589642,0,0
2025-08-18 03:55:19.992668,1,0,0.36958584,41.731216,34.22,0,0
2025-08-18 03:55:49.992668,1,0,0.30768955,40.958664,32.49922,0,0
2025-08-18 03:56:19.992668,1,0,0.29022378,38.65391,36.28737,0,0
2025-08-18 03:56:49.992668,1,0,0.3281099,42.792625,36.584305,0,0
2025-08-18 03:57:19.992668,1,0,0.206962,39.8235,34.017365,0,0
2025-08-18 03:57:49.992668,1,0,0.3155244,40.343742,40.554913,0,0
2025-08-18 03:58:19.992668,1,0,0.22266826,41.925842,33.776638,0,0
2025-08-18 03:58:49.992668,1,0,0.17000838,46.580807,26.726477,0,0
2025-08-18 03:59:19.992668,1,0,0.21001284,44.778893,42.45998,0,0
2025-08-18 03:59:49.992668,1,0,0.24059212,37.38105,34.038425,0,0
2025-08-18 04:00:19.992668,1,0,0.22440188,38.04803,33.50664,0,0
2025-08-18 04:00:49.992668,1,0,0.31272447,41.11249,28.823454,0,0
2025-08-18 04:01:19.992668,1,0,0.32744202,36.38193,30.71598,0,0
2025-08-18 04:01:49.992668,1,0,0.29716024,31.483479,30.001997,0,0
2025-08-18 04:02:19.992668,1,0,0.37601098,38.62337,30.063862,0,0
2025-08-18 04:02:49.992668,1,0,0.31107506,43.522564,37.547413,0,0
2025-08-18 04:03:19.992668,1,0,0.13440822,48.595634,30.647776,0,0
2025-08-18 04:03:49.992668,1,0,0.3867171,41.55721,36.646885,0,0
2025-08-18 04:04:19.992668,1,0,0.21281414,36.03977,33.96993,0,0
2025-08-18 04:04:49.992668,1,0,0.13673832,43.903046,27.105118,0,0
2025-08-18 04:05:19.992668,1,0,0.32089105,40.499912,40.469395,0,0
2025-08-18 04:05:49.992668,1,0,0.23339325,43.963947,33.512646,0,0
2025-08-18 04:06:19.992668,1,0,0.089236796,35.979626,32.7472,0,0
2025-08-18 04:06:49.992668,1,0,0.17002809,38.452698,32.556828,0,0
2025-08-18 04:07:19.992668,1,0,0.4424898,40.256783,33.789684,0,0
2025-08-18 04:07:49.992668,1,0,0.285681,40.899315,36.709526,0,0
2025-08-18 04:08:19.992668,1,0,0.2630629,38.986366,35.198658,0,0
2025-08-18 04:08:49.992668,1,0,0.22046982,39.2791,31.44561,0,0
2025-08-18 04:09:19.992668,1,0,0.20551224,37.932663,37.531902,0,0
2025-08-18 04:09:49.992668,1,0,0.27405992,42.30277,36.69261,0,0
2025-08-18 04:10:19.992668,1,0,0.30939555,39.045525,38.20307,0,0
2025-08-18 04:10:49.992668,1,0,0.21925399,38.494446,42.859016,0,0
2025-08-18 04:11:19.992668,1,0,0.276967,39.476055,42.0062,0,0
2025-08-18 04:11:49.992668,1,0,0.30522048,32.51288,21.711721,0,0
2025-08-18 04:12:19.992668,1,0,0.15570647,34.083733,36.65145,0,0
2025-08-18 04:12:49.992668,1,0,0.2570885,38.523045,32.46833,0,0
2025-08-18 04:13:19.992668,1,0,0.21628201,43.3629,39.245136,0,0
2025-08-18 04:13:49.992668,1,0,0.29072228,43.46168,30.917505,0,0
2025-08-18 04:14:19.992668,1,0,0.19770584,44.056118,45.720253,0,0
2025-08-18 04:14:49.992668,1,0,0.20881666,39.990177,42.7509,0,0
2025-08-18 04:15:19.992668,1,0,0.3125504,37.65957,38.905514,0,0
2025-08-18 04:15:49.992668,1,0,0.21784107,36.81015,36.708107,0,0
2025-08-18 04:16:19.992668,1,0,0.27499098,44.79219,38.45857,0,0
2025-08-18 04:16:49.992668,1,0,0.26467785,40.134407,41.557365,0,0
